Name,RO5_violations,Smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,NumRadicalElectrons,NumValenceElectrons,FP1,FP2,FP3,HeavyAtomMolWt,pIC50
CHEMBL26917,0,Cc1ccc(OCC(O)CNC(C)C)c2c1CCC2,active,263.381,2.22142,2,3,0,106,1.263157895,2,2.736842105,238.181,6.730487056
CHEMBL348501,1,Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(NC[C@@H](C)NC[C@H](O)c3cccc(Cl)c3)cc2)cc1,intermediate,516.063,3.81962,4,6,0,186,1,1.685714286,2.342857143,485.823,5.700000504
CHEMBL347582,1,Cc1ccc(S(=O)(=O)NC(=O)Cc2cccc(NC[C@@H](C)NC[C@H](O)c3cccc(Cl)c3)c2)cc1,intermediate,516.063,3.81962,4,6,0,186,1,1.714285714,2.428571429,485.823,5.300000202
CHEMBL165901,0,O=C(NCC1CN(c2ccccc2)CCN1)c1ccccc1,active,295.386,1.8948,2,3,0,114,1.090909091,1.772727273,2.5,274.218,6.167491087
CHEMBL1944695,0,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4)cc3)c2s1,active,463.603,3.4932,5,6,0,172,0.848484848,1.515151515,2.272727273,434.371,6.399996913
CHEMBL3582478,0,CC(C)(O)c1cncc(-c2nc3ccc(F)cc3n2C2CC2)c1,active,311.36,3.7997,1,4,0,118,1.217391304,2,2.695652174,293.216,8.016824928
CHEMBL104193,1,O=C(NCCc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,active,559.692,4.1123,5,6,0,208,0.8,1.475,2.175,526.428,6.795880017
CHEMBL275291,2,CC(C)NC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,active,542.658,3.2949,6,7,0,204,0.921052632,1.552631579,2.184210526,508.386,6.823908741
CHEMBL12674,0,O=S(=O)(CCc1ccccc1)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,active,470.591,2.9486,4,6,0,176,0.848484848,1.515151515,2.212121212,440.351,6.958607315
CHEMBL286859,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(Cc3ccc(F)cc3)n2)cc1,intermediate,573.65,4.528,3,8,0,210,0.926829268,1.658536585,2.365853659,545.426,5.522878745
CHEMBL162043,2,O=C1N(CCCc2ccc(Cl)cc2)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,intermediate,634.202,5.2763,3,6,0,230,0.909090909,1.613636364,2.318181818,597.914,5.698970004
CHEMBL66908,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-n2ncc(-c3cccc(F)c3)n2)cc1,intermediate,558.639,4.1349,3,8,0,204,0.95,1.75,2.475,531.423,5.060480747
CHEMBL1944693,0,COc1ccccc1CCNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,active,493.629,3.5018,5,7,0,184,1,1.8,2.657142857,462.381,6.599997654
CHEMBL1945036,0,CC(CNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1)c1ccccc1,active,477.63,4.0542,5,6,0,178,0.941176471,1.676470588,2.441176471,446.382,6.299997603
CHEMBL13521,2,COCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,active,572.684,2.923,6,8,0,216,0.925,1.6,2.275,536.396,6
CHEMBL127428,1,O=[N+]([O-])/C=C(\Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)Nc1cccc(I)c1,intermediate,545.381,4.1515,4,7,0,166,1.125,1.90625,2.59375,521.189,5.958607315
CHEMBL419787,2,O=[N+]([O-])/C=C(\Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)Nc1cccc(Oc2ccccc2)c1,active,511.582,5.3392,4,8,0,194,0.947368421,1.710526316,2.447368421,482.35,6.080921908
CHEMBL68301,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-n2ncc(COc3ccc(F)c(F)c3)n2)cc1,active,606.655,4.186,3,9,0,222,0.953488372,1.744186047,2.465116279,578.431,6.031517051
CHEMBL12188,0,CS(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,active,380.466,1.3357,4,6,0,142,1.076923077,1.730769231,2.346153846,356.274,6.080921908
CHEMBL276257,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1)c1ccc(I)cc1,active,568.433,3.3696,4,6,0,170,0.9375,1.59375,2.25,543.233,6.769551079
CHEMBL13238,0,CC(C)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,active,408.52,2.1143,4,6,0,154,1.035714286,1.678571429,2.285714286,380.296,7
CHEMBL478,0,Clc1cccc(N2CCNCC2)c1,intermediate,196.681,1.7496,1,2,0,70,1.230769231,2,2.692307692,183.577,5.698970004
CHEMBL165175,0,Cc1cccc(N2CCNCC2)c1,inactive,176.263,1.40462,1,2,0,70,1.230769231,2,2.692307692,160.135,4.920818754
CHEMBL12876,0,Oc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,active,303.358,1.6698,4,5,0,118,0.909090909,1.5,2.136363636,282.19,6.045757491
CHEMBL9746,0,Cc1ccccc1N1CCNCC1,inactive,176.263,1.40462,1,2,0,70,1.153846154,1.846153846,2.538461538,160.135,4.853871964
CHEMBL83754,1,O=C1N(CCCC(F)(F)C(F)(F)F)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,inactive,641.663,4.9679,3,6,0,238,0.977272727,1.681818182,2.318181818,609.407,5
CHEMBL164401,0,CN1CCN(c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)C1=O,inactive,495.605,2.6199,3,6,0,184,1.057142857,1.8,2.428571429,466.373,5
CHEMBL125963,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3cccc(F)c3F)cs2)cc1,intermediate,592.693,5.8168,3,7,0,210,0.951219512,1.731707317,2.463414634,566.485,5.585026652
CHEMBL3128187,0,C[C@@H](C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)n1cccn1,inactive,405.502,2.8745,3,6,0,156,1.233333333,2.066666667,2.766666667,378.286,4.698970004
CHEMBL3128186,0,O=C(Cn1cccn1)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1,inactive,391.475,2.3135,3,6,0,150,1.206896552,2.068965517,2.793103448,366.275,4.698970004
CHEMBL3128185,2,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2sc(-c3ccc(F)cc3)nc21,inactive,528.653,5.4094,3,6,0,194,1.105263158,1.921052632,2.684210526,499.421,4.87484417
CHEMBL1085897,0,Cc1ccc(C)c(C(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)c1,inactive,389.499,3.81644,3,4,0,150,1.103448276,1.896551724,2.620689655,362.283,4.698970004
CHEMBL1090425,0,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cs1,intermediate,397.504,2.1672,4,7,0,146,1.25,2.071428571,2.75,374.32,5.080921908
CHEMBL288550,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(COc3ccc(F)cc3)no2)cc1,intermediate,589.649,4.5162,3,9,0,216,0.976190476,1.738095238,2.452380952,561.425,5.397940009
CHEMBL201878,0,O=C(OC[C@@H]1CCN2CCC[C@@H]12)c1[nH]nc2ccccc12,inactive,285.347,2.204,1,4,0,110,1.333333333,2.238095238,3.19047619,266.195,5
CHEMBL308126,2,CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(OCC3NCCc4cc(O)c(O)cc43)cc2)cc1,active,568.696,4.8662,6,7,0,214,0.975,1.675,2.4,532.408,6
CHEMBL163579,1,CCCCCCCCn1cnn(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)c1=O,active,592.766,4.456,3,9,0,224,0.952380952,1.69047619,2.404761905,552.446,6.070581074
CHEMBL273428,0,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,active,499.589,2.7234,5,7,0,186,0.942857143,1.571428571,2.2,470.357,6
CHEMBL63842,1,Nc1ccc(OC[C@@H](O)CNCCc2ccc(NS(=O)(=O)c3ccc(Br)cc3)cc2)cn1,intermediate,521.437,2.7991,4,7,0,170,1.0625,1.78125,2.4375,496.237,5.27572413
CHEMBL442,1,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,intermediate,581.673,1.9908,3,6,0,222,1.162790698,1.976744186,2.790697674,546.393,5.382789905
CHEMBL22317,1,O=C1N(CCCC2CCCC2)CCN1c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,intermediate,591.778,4.9605,3,6,0,224,1,1.761904762,2.476190476,550.45,5.619788758
CHEMBL1945289,0,COc1ccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)sc34)c2)cc1,active,479.602,3.4593,5,7,0,178,1,1.764705882,2.558823529,450.37,8
CHEMBL3763934,0,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2cccc(=O)n21,inactive,443.547,3.371,3,5,0,170,1,1.787878788,2.575757576,414.315,4.698970004
CHEMBL53842,0,CCCCCCNC(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21,inactive,401.532,4.1398,2,3,0,150,1.071428571,1.857142857,2.607142857,374.316,4.397940009
CHEMBL298594,1,CCCCCCc1csc(N2CCc3cc(S(=O)(=O)Nc4ccccc4)ccc32)n1,intermediate,441.622,5.7609,1,5,0,158,1.1,1.933333333,2.733333333,414.406,5.853871964
CHEMBL79363,2,CCCCCCCCn1c(C)cn(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)c1=O,intermediate,605.805,5.36942,3,8,0,230,0.953488372,1.674418605,2.372093023,562.461,5.698970004
CHEMBL1214999,0,NC(=O)c1cc(-c2ccnc(NC3CCCCC3)c2)nc(N2CCNCC2)c1,intermediate,380.496,2.3967,3,6,0,148,1.142857143,1.928571429,2.678571429,352.272,5.080921908
CHEMBL33292,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(Cc3ccc(OC(F)(F)F)cc3)n2)cc1,intermediate,639.656,5.2875,3,9,0,234,0.933333333,1.644444444,2.311111111,611.432,5.88941029
CHEMBL33755,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(CCCC3CCCCC3)n2)cc1,intermediate,589.762,5.7011,3,8,0,222,0.976190476,1.761904762,2.5,550.45,5.705533774
CHEMBL32996,1,O=C(CCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1)N1CCCC1,inactive,590.706,3.3531,3,9,0,220,1.023809524,1.785714286,2.5,556.434,4.522878745
CHEMBL3704833,0,N#CC1CCCN1C(=O)CNCC(O)COc1ccccc1,inactive,303.362,0.53048,2,5,0,118,1.5,2.272727273,3,282.194,4.769551079
CHEMBL2448165,0,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1C2CC3CN(C2)CC31,inactive,321.808,1.6107,2,4,0,118,1.363636364,2.136363636,2.863636364,301.648,5
CHEMBL1807830,0,O=c1[nH]c2c(O)ccc([C@@H](O)CNCC[S+]([O-])CCCNCCc3cccc(Cl)c3)c2s1,active,498.07,2.5427,5,7,0,174,1.15625,2,2.8125,469.846,6.799998135
CHEMBL1807825,0,CCOc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,active,491.679,3.2725,5,8,0,180,1.090909091,1.909090909,2.696969697,458.415,6.900008766
CHEMBL1807822,0,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3cccc4ccccc34)c2s1,active,482.602,3.7374,4,7,0,180,0.970588235,1.764705882,2.647058824,452.362,8.500038134
CHEMBL1807820,0,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCOCCc3cccc4ccccc34)c2s1,active,498.67,4.454,4,7,0,180,1.058823529,1.911764706,2.823529412,468.43,8.100015437
CHEMBL1807818,0,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCOCCc3ccccc3)c2s1,active,448.61,3.3008,4,7,0,162,1.133333333,1.966666667,2.8,420.386,8.100015437
CHEMBL4474813,2,CC(C)NC[C@H](O)COc1ccccc1CC(=O)NCCNC(=O)Cc1ccccc1OC[C@@H](O)CNC(C)C,inactive,558.72,1.1796,6,8,0,222,0.675,1.05,1.425,512.352,4.960000078
CHEMBL584554,0,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C(=O)Nc2ccccc2)C1,intermediate,428.536,4.5083,2,2,0,164,1.09375,1.875,2.625,400.312,5.239577517
CHEMBL1082723,0,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,inactive,390.245,4.3437,3,2,0,132,1.230769231,2.038461538,2.846153846,376.133,5
CHEMBL3764950,0,O=C(Cn1cnccc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,inactive,418.497,2.2787,3,6,0,160,1.129032258,1.903225806,2.64516129,392.289,4.698970004
CHEMBL33515,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(Cc3cccc(OC(F)(F)F)c3)n2)cc1,intermediate,639.656,5.2875,3,9,0,234,0.955555556,1.733333333,2.444444444,611.432,5.698970004
CHEMBL3128178,0,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2scnc21,inactive,434.565,3.6033,3,6,0,160,1.225806452,2.096774194,2.903225806,408.357,4.698970004
CHEMBL104076,1,O=C(Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1)OCCc1ccccc1,intermediate,560.676,4.5393,4,7,0,208,0.85,1.55,2.25,528.42,5.15490196
CHEMBL54821,1,CCCCCCCCc1csc(N2CCc3cc(S(=O)(=O)Nc4ccccc4)ccc32)n1,intermediate,469.676,6.5411,1,5,0,170,1.03125,1.8125,2.625,438.428,5.585026652
CHEMBL295502,1,O=S(=O)(Nc1ccccc1)c1ccc2c(c1)CCN2c1noc(CCCC2CCCC2)n1,active,452.58,5.0775,1,6,0,168,1.09375,1.90625,2.71875,424.356,6.48148606
CHEMBL55541,1,O=S(=O)(Nc1ccccc1)c1ccc2c(c1)CCN2c1nc(CCCC2CCCC2)cs1,intermediate,467.66,6.151,1,5,0,168,1.09375,1.90625,2.71875,438.428,5.397940009
CHEMBL293818,1,CCCCCCNC(=O)N(C)c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,inactive,553.729,4.4742,4,6,0,210,1,1.743589744,2.41025641,514.417,5
CHEMBL37512,0,Cc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)co1,inactive,478.574,3.71152,3,7,0,176,1.058823529,1.823529412,2.470588235,452.366,4.431798276
CHEMBL290053,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2coc(-c3ccc(C(F)(F)F)cc3)n2)cc1,intermediate,608.642,6.0889,3,7,0,222,0.906976744,1.604651163,2.255813953,581.426,5.677780705
CHEMBL3128189,0,C[C@@H](C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)c1csc(N)n1,inactive,436.581,3.8642,4,6,0,162,1.225806452,1.967741935,2.64516129,408.357,4.698970004
CHEMBL285520,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2coc(Cc3ccc(C(F)(F)F)cc3)n2)cc1,intermediate,622.669,6.0127,3,7,0,228,0.909090909,1.613636364,2.272727273,593.437,5.920818754
CHEMBL3128193,0,CC(C)[C@@H](C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)c1csc(N)n1,inactive,464.635,4.5003,4,6,0,174,1.181818182,1.909090909,2.545454545,432.379,4.698970004
CHEMBL13398,2,CNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,active,514.604,2.5163,6,7,0,192,0.944444444,1.583333333,2.222222222,484.364,6.455931956
CHEMBL305153,0,CC(C)(C)NC[C@H](O)CON=C1c2ccccc2-c2ccccc21,active,324.424,3.185,2,4,0,126,0.958333333,1.458333333,1.958333333,300.232,7.53165267
CHEMBL12994,0,C[C@@H](CCc1ccc(O)cc1)NC[C@H](O)COc1ccc(O)cc1,active,331.412,2.4484,4,5,0,130,0.958333333,1.541666667,2.166666667,306.212,7.823908741
CHEMBL417613,0,O=S(=O)(Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1)c1ccccc1,active,442.537,2.765,4,6,0,164,0.903225806,1.580645161,2.258064516,416.329,6.744727495
CHEMBL418411,1,CC(O)CCCc1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,inactive,551.669,3.5016,4,9,0,206,1,1.769230769,2.461538462,518.405,5
CHEMBL285713,2,CCCCCCc1ncc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)o1,intermediate,548.709,5.5259,3,7,0,206,0.948717949,1.743589744,2.461538462,512.421,5.22184875
CHEMBL286435,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(COc3ccc(F)cc3)n2)cc1,active,589.649,4.5162,3,9,0,216,0.976190476,1.738095238,2.452380952,561.425,6.145693958
CHEMBL287561,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(Cc3cccc(F)c3)n2)cc1,intermediate,573.65,4.528,3,8,0,210,0.951219512,1.756097561,2.487804878,545.426,5.301029996
CHEMBL421871,0,COc1cc(-c2ccc(CC3NCCc4cc(O)c(O)cc43)cc2)cc(OC)c1OC,intermediate,421.493,4.2201,3,6,0,162,0.838709677,1.483870968,2.096774194,394.277,5.744727495
CHEMBL106487,0,CCCCC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,inactive,496.633,3.8768,4,6,0,186,1.028571429,1.742857143,2.4,464.377,4.22184875
CHEMBL13079,0,O=S(=O)(Cc1ccccc1)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,active,456.564,2.9061,4,6,0,170,0.875,1.5625,2.25,428.34,7.22184875
CHEMBL1807874,0,CN(CCOCCCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)CCc1ccccc1,active,445.585,2.4994,4,7,0,168,1.161290323,1.967741935,2.774193548,414.337,6.399996913
CHEMBL301231,2,CCCCCCCCc1csc(N2CCc3cc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)ccc32)n1,intermediate,633.884,6.8018,3,8,0,234,1.022727273,1.840909091,2.636363636,590.54,5.602059991
CHEMBL12633,0,C[C@@H](Cc1ccc(O)cc1)NC[C@H](O)COc1ccc(O)cc1,active,317.385,2.0583,4,5,0,124,0.956521739,1.52173913,2.130434783,294.201,7.091514981
CHEMBL439794,0,N#CN/C(=N\c1cccc2ccccc12)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,active,450.546,4.27078,4,5,0,170,1,1.823529412,2.617647059,424.338,6.318758763
CHEMBL431678,2,N#CN/C(=N\c1ccc2c(c1)CCN2c1nc(-c2ccc(OC(F)(F)F)cc2)cs1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,active,684.748,6.83388,4,9,0,250,1.102040816,1.918367347,2.653061224,653.5,7.187086643
CHEMBL542544,0,CN(c1ccc(OCC(O)CNCCOc2ccc(-n3ccnc3)cc2)cc1)S(C)(=O)=O.Cl.Cl,inactive,533.478,2.52,2,8,0,188,1.058823529,1.676470588,2.264705882,503.238,4.677780705
CHEMBL536800,0,CC(C)(COc1ccc(-n2ccnc2)cc1)NCC(O)COc1ccc(NS(C)(=O)=O)cc1.Cl.Cl,intermediate,547.505,3.2743,3,8,0,194,1.028571429,1.628571429,2.2,515.249,5.585026652
CHEMBL320138,1,O=C(CCCc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,inactive,558.704,4.7095,4,6,0,208,0.825,1.525,2.225,524.432,5
CHEMBL2011224,0,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)Nc1ccc(OCCF)nc1,active,417.441,1.45258,4,7,0,160,1.233333333,2.066666667,2.8,393.249,10
CHEMBL2011232,0,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)N1CCOCC1,active,348.403,-0.07062,3,6,0,136,1.36,2.12,2.88,324.211,7.698970004
CHEMBL2011234,0,N#Cc1ccccc1OC[C@@H](O)CNCCCC(=O)Nc1ccc(F)nc1,active,372.4,1.84058,3,6,0,142,1.333333333,2.148148148,2.888888889,351.232,8.522878745
CHEMBL2011235,0,N#Cc1ccccc1OC[C@@H](O)CNCCNC(=O)Cc1ccc(F)cc1,active,371.412,1.38558,3,5,0,142,1.185185185,1.925925926,2.666666667,349.236,9.853871964
CHEMBL13102,0,CC(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,active,344.411,1.9226,4,5,0,134,1.12,1.8,2.44,320.219,7.602059991
CHEMBL4563408,2,O=C(Nc1ccc(OC(F)F)nc1)NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,inactive,625.467,6.5762,2,8,0,220,0.976744186,1.744186047,2.441860465,601.275,5
CHEMBL285240,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(Cc3ccc(F)cc3)no2)cc1,intermediate,573.65,4.528,3,8,0,210,0.926829268,1.658536585,2.365853659,545.426,5.096910013
CHEMBL289249,1,O=C(c1ccc(F)cc1)c1nc(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)no1,intermediate,587.633,4.1682,3,9,0,214,0.976190476,1.714285714,2.404761905,561.425,5.614393726
CHEMBL12762,0,COc1ccc(CCCNC[C@H](O)COc2ccc(O)cc2)cc1,active,331.412,2.3629,3,5,0,130,1,1.666666667,2.333333333,306.212,7.823908741
CHEMBL267306,0,O=S(=O)(Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1)c1ccccc1Cl,active,476.982,3.4184,4,6,0,170,0.96875,1.65625,2.34375,451.782,6.214670165
CHEMBL286438,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(Cc3ccc(-c4ccccn4)cc3)n2)cc1,intermediate,632.746,5.4509,3,9,0,232,0.804347826,1.565217391,2.282608696,600.49,5.677780705
CHEMBL165015,1,CCCCCN1CCN(c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)C1=O,inactive,551.713,4.1803,3,6,0,208,1.025641026,1.794871795,2.487179487,514.417,5
CHEMBL291246,2,CSc1ccc(Cc2nc(-c3ccc(S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)cc3)no2)cc1,inactive,601.754,5.1108,3,9,0,216,0.952380952,1.69047619,2.380952381,570.506,4.795880017
CHEMBL166013,1,CCCCN1CCN(c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)C1=O,inactive,537.686,3.7902,3,6,0,202,1.052631579,1.815789474,2.5,502.406,5
CHEMBL433248,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccccn3)cs2)cc1,intermediate,557.701,4.9336,3,8,0,198,0.897435897,1.717948718,2.435897436,530.485,5.187086643
CHEMBL349651,1,O=c1n(CCCC2CCCC2)ccn1-c1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1,intermediate,589.762,4.6709,3,8,0,222,1,1.761904762,2.476190476,550.45,5.27572413
CHEMBL294008,1,CCCCCCCCC(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21,intermediate,414.571,5.1271,1,3,0,156,1,1.724137931,2.482758621,384.331,5.744727495
CHEMBL57430,0,CCCCCCCCNC(=O)N1CCc2cc(S(=O)(=O)Nc3ccccc3)ccc21,active,429.586,4.92,2,3,0,162,1,1.733333333,2.5,398.338,6
CHEMBL12998,2,CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,active,584.739,4.4668,6,7,0,222,0.87804878,1.56097561,2.243902439,544.419,6.698970004
CHEMBL312074,3,CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(-c3ccc(OCC4NCCc5cc(O)c(O)cc54)cc3)cc2)cc1,intermediate,644.794,6.5332,6,7,0,242,0.869565217,1.52173913,2.217391304,604.474,5.698970004
CHEMBL127422,0,N#CN/C(=N\c1ccc2ccccc2c1)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1,active,450.546,4.27078,4,5,0,170,1,1.823529412,2.588235294,424.338,6.13076828
CHEMBL22345,1,CCCCCCn1nnn(-c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)c1=O,intermediate,565.7,3.0708,3,10,0,212,0.975,1.75,2.45,530.42,5.301029996
CHEMBL285499,1,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(Cc3cc(F)c(F)c(F)c3)n2)cc1,intermediate,609.63,4.8062,3,8,0,222,0.930232558,1.651162791,2.325581395,583.422,5.522878745
CHEMBL308868,3,CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(-c3cccc(CC4NCCc5cc(O)c(O)cc54)c3)c2)cc1,active,628.795,6.6969,6,6,0,236,0.866666667,1.6,2.377777778,588.475,6.27572413
CHEMBL13106,1,CC(C)OC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)cc1,active,543.642,3.7219,5,8,0,204,0.921052632,1.552631579,2.184210526,510.378,6.619788758
CHEMBL289689,2,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2coc(Cc3ccc(F)c(F)c3)n2)cc1,intermediate,590.652,5.2721,3,7,0,216,0.928571429,1.69047619,2.404761905,562.428,5.619788758
